"NAME","PHYLUM","CLASS","Sage1_L_100_16","Sage1_L_113_16","Sage1_L_20_16","Sage1_L_40_16","Sage1_L_60_16","Sage1_L_80_16","Sage1_R_100_16","Sage1_R_113_16","Sage1_R_20_16","Sage1_R_40_16","Sage1_R_60_16","Sage1_R_80_16","Sage2_L_100_16","Sage2_L_115_16","Sage2_L_20_16","Sage2_L_40_16","Sage2_L_60_16","Sage2_L_80_16","Sage2_R_100_16","Sage2_R_115_16","Sage2_R_20_16","Sage2_R_40_16","Sage2_R_60_16","Sage2_R_80_16"
"scaffold_6240992","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.866493074,0.940360348,0,0,1.092952301,0.822595032,0,0,0,0,1.305158977,1.016163906
"scaffold_6246500","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.710336502,0.984917883,0,0,1.092952301,0.769357219,1.281068553,0,0,0,0,1.122630592
"scaffold_6247206","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.896564395,1.02960641,0,0,1.092709584,0.872232873,1.447707116,1.610245086,0,1.386948854,1.371663659,1.152203585
"scaffold_6248502","Pseudomonadota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.883199438,0.960324012,0,0,1.092952301,0.853189506,0,1.4487251,0,0,1.289758634,1.071760563
"scaffold_6271750","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.806870682,0.878246548,0,0.724110641,1.089762751,0.789285472,1.306175438,0,1.115428707,1.259501132,1.378312939,1.009805164
"scaffold_6293857","Euryarchaeota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.884600377,1.00793077,0,0,1.092952301,0.871165727,1.362656634,1.242961612,0,1.111730763,1.351296429,0.979452631
"scaffold_6299294","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.697832035,0,0,0,1.092952301,0.758430293,0,0,0,1.164805956,1.36466887,0
"scaffold_6314720","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.84745792,0.959116671,0,0,1.08017857,0.859042043,1.202897622,1.453749149,0,1.208692262,1.153218885,1.055286674
"scaffold_6354584","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.6914301,0.788859582,0,0,1.028005246,0,0,1.295671926,0,0,0,0.87320675
"scaffold_6355014","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.675766619,0.979773106,0,0,1.082943071,0.846068265,0,0,0,1.351672504,1.296587443,0
"scaffold_6360406","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.873632123,0.909921534,0,0,1.089823078,0.746092589,1.285301659,1.557180622,0,0,1.095664887,0.922887902
"scaffold_6390505","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.891820754,0.988804341,0.848031873,0.768865984,1.092952301,0.861875412,1.431548031,1.577629902,1.296306334,1.157393586,1.385169967,1.15525286
"scaffold_6446148","Actinomycetota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.769806686,0.959977177,0.681311385,0.648941662,1.092952301,0.740761384,1.154216915,0,0,0,1.352761268,1.047090167
"scaffold_6581285","Undefined","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.675964078,0,0,0.707133593,1.092952301,0,0,0,0,0,0,0
"scaffold_6661659","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.803593682,0,0,0,1.092952301,0.754153506,0,0,0,1.070295401,1.273406176,0.954550761
"scaffold_6758681","Undefined","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.896786272,1.029182272,0,0,0,0.873396626,1.438610881,1.608600647,0,0,0,1.135970237
"scaffold_6759481","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.685053393,0.846217609,0,0,0,0.873396626,0,0,0,0,0,1.031456333
"scaffold_6759489","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.898659871,1.030504935,0.861676068,0.768445594,1.079353612,0.873396626,1.40355909,1.445895258,1.21782121,1.316989474,1.245813862,1.157454513
"scaffold_6759725","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.898659871,1.027936287,0,0,1.092952301,0.873396626,1.370569453,1.530212472,0,0,1.32916362,1.141321318
"scaffold_6766088","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.695674332,0,0,0,0,0.745734698,0,0,0,1.116800031,0,0
"scaffold_6766863","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.886331367,1.030383877,0.844430189,0.762254558,1.084116577,0.873396626,1.413305452,1.507660306,1.224824874,1.376392997,1.392848174,1.157602129
"scaffold_6768108","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.774874083,0.866097006,0.668764417,0.674992646,0.858868656,0.765350336,1.184873354,1.311707808,0,0,0,0.985738478
"scaffold_6773869","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.875362432,0.896448195,0,0,0.841972472,0.873396626,1.305088198,0,0,0,1.111389427,1.157602129
"scaffold_6780953","Actinomycetota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.780638632,0,0,0,1.070971433,0.873396626,0,0,0,0,1.372385951,0
"scaffold_6783384","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.886339154,0.967967629,0,0,0,0.873396626,0,1.285636667,0,0,1.143076898,1.154573343
"scaffold_6791698","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.898659871,1.024684357,0,0,1.03249111,0.873396626,1.408104186,1.241079682,0,0,1.150684059,1.134203788
"scaffold_6796663","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.803027557,1.009677714,0,0.727407976,0.984412319,0.873396626,1.413122207,1.300387029,0,1.215465247,1.286039672,1.009959291
"scaffold_6802543","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.766079166,0,0,0,0.859554909,0.838467446,0,0,0,0,1.115746939,0
"scaffold_6807886","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.686822598,0.885293237,0,0,1.092952301,0.873396626,0,0,0,0,0,1.09124108
"scaffold_6824252","Pseudomonadota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.73464404,0,0,0,0.831846562,0.801307501,0,0,0,0,0,0
"scaffold_6826166","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.854610356,0.887928473,0.715745282,0,0.847787149,0.857675003,0,0,0,0,0,0.922298899
"scaffold_6845648","Pseudomonadota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.764354022,0.84200795,0,0.610172356,0.993464712,0.831953984,0,0,0,0,1.269430013,0.991322933
"scaffold_6871205","Actinomycetota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.747135737,1.004647412,0,0.720133868,0.997519507,0.873396626,1.342003247,1.382925203,0,0,1.233260031,1.131897001
"scaffold_6874160","Actinomycetota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.898659871,1.021574955,0,0.657183028,0.899095318,0.873396626,1.425017517,1.588991845,0,1.18667041,1.404006426,1.135919214
"scaffold_6980276","Pseudomonadota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.713686998,0.867997346,0,0.662585448,0,0.71959093,1.20021459,0,0,1.136917207,0,0
"scaffold_7004467","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.882739812,1.030006772,0,0,0,0.836049183,1.159403805,1.352700986,0,0,0,1.103151693
"scaffold_7058229","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.891804629,0.994185282,0,0,1.056571087,0.856437468,1.181658305,0,0,0,0,0
"scaffold_7163795","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.760521276,0,0,0,0,0.873396626,1.319320927,1.327492011,0,0,1.169131387,0.918064526
"scaffold_7237756","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.760469721,1.007301197,0,0.751620367,1.074392733,0.873396626,1.169091784,1.288845828,0,0,1.080881481,1.072420085
"scaffold_7303913","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.898659871,1.03063636,0,0,1.018327935,0.873396626,1.447707116,1.618692627,0,0,1.280657571,1.157602129
"scaffold_7305951","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.734618783,0.799929899,0,0,0,0,1.194085254,1.270987511,0,0,0,0
"scaffold_7318713","Actinomycetota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.878162633,1.023448133,0,0,0,0,1.447707116,1.576280134,0,0,0,1.038023247
"scaffold_7319520","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.843026062,0.964638946,0,0.606834454,0,0.749880871,1.438744719,1.542909378,0,1.099078286,0,1.055704476
"scaffold_7332291","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.711843026,0.81381784,0,0,0,0,1.225445027,0,0,0,0,0
"scaffold_7336490","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.898659871,1.024207353,0.77930779,0.73976716,1.072734211,0.848598098,1.42466338,1.605113575,0,1.274944979,1.308278856,1.149136121
"scaffold_7359549","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.788608369,0.86774533,0,0,0.874682153,0.811598832,1.34921333,1.450283535,0,0,1.084498682,1.009539558
"scaffold_7367064","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.89339061,1.014809193,0,0,0,0.793409443,1.4361869,1.586603509,0,0,0,1.14515827
"scaffold_7396452","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.898659871,0.994149234,0,0,0,0.864925271,1.447707116,1.599852364,0,0,0,1.04588398
"scaffold_7622491","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.689437506,0,0,0,0,0,1.403837203,1.295671926,0,0,0,1.126801185
"scaffold_7641112","Undefined","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.740169589,0,0,0,0,0,1.167212679,1.500819468,0,0,0,0.876109129
"scaffold_7641714","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.898659871,1.03063636,0,0,0,0.788346402,1.44189368,1.618692627,0,0,0,1.157602129
"scaffold_7642514","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.879931232,1.007803523,0,0,0.849478513,0.828503121,1.302682865,1.578012699,0,1.095380642,1.09588913,0.968858244
"scaffold_7649024","Pseudomonadota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.75550009,0.792559747,0,0,0,0,1.355294513,1.618692627,0,0,0,0
"scaffold_7669232","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.898659871,1.03063636,0,0,0,0.745917141,1.276099446,1.602972676,0,0,0,1.031294213
"scaffold_7679843","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.837099755,0,0,0,0,0,1.290172287,1.596940285,0,0,0,0
"scaffold_7691398","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.894340988,1.029874337,0,0,0,0.674501128,1.403285788,1.615700589,0,0,0,1.155462384
"scaffold_7711068","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.718149836,0.804431756,0,0,0,0.669225986,0,1.503071725,0,0,0,0
"scaffold_7735188","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.84617017,0.872356355,0,0.656054265,0,0,1.334718897,1.544522925,0,0,0,1.059678082
"scaffold_7757252","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.837870816,0.938940289,0,0,0,0.698193437,1.22772896,1.42721116,0,0,0,0.980162282
"scaffold_7824177","Actinomycetota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.775134987,0.87323008,0,0,0,0.771129821,0,1.376183041,0,0,0,0.937868197
"scaffold_7861480","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.737324508,0,0,0,0,0,0,1.550315685,0,0,0,0
"scaffold_7907249","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.695235954,0.8647976,0,0.691728285,0.971733955,0,1.368741273,1.618692627,0,0,1.347467255,1.124978796
"scaffold_7962905","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.861553044,0.891361176,0,0,0,0,1.141210564,1.494738687,0,1.177499278,0,0
"scaffold_7981021","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.782779763,0.920215423,0.876153543,0.755798337,0,0,1.23187091,1.244257829,1.307067144,1.194994324,0,0
"scaffold_8272560","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.898289372,1.03063636,0,0.795921667,1.089208839,0.872260977,1.438524653,1.610171031,0,1.414273254,1.412451055,1.157602129
"scaffold_8277121","Undefined","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.898044392,1.027248199,0,0.795921667,1.064881818,0.783909512,1.447707116,1.617805733,0,1.414273254,0,1.149832455
"scaffold_8297042","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.725923335,0.989626042,0.678747699,0.744348574,0,0.758121185,1.295035241,1.425111209,1.062959727,1.414273254,1.31910659,1.005822593
"scaffold_8302166","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.786056706,0.912423611,0,0.793428419,0.858296759,0.824781054,1.179794088,1.310165912,0,1.414273254,0,1.11799261
"scaffold_8352636","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.826583055,1.00997087,0,0.795921667,1.035134005,0.799247339,1.387180112,1.574496242,0,1.414273254,0,1.100314651
"scaffold_8375851","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.683801707,0,0,0,0,0,0,0,0,1.306238491,0,0
"scaffold_8552626","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.786430539,0.919906834,0,0.746953117,1.041767207,0.780362642,1.107382945,1.569641336,0,1.411675874,1.291981162,1.152287151
"scaffold_8609269","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.885171949,0.99835592,0,0.647039259,1.090420487,0.873101573,1.135473001,1.403788742,0,1.279268549,1.419745192,1.119501427
"scaffold_8611326","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.895331693,1.027773647,0,0.784637551,0.987268411,0.871223369,1.440837607,1.596961438,0,1.410999663,1.41703403,1.12799388
"scaffold_8611361","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.883228525,1.00883294,0,0,1.067728592,0.85545957,1.416981001,1.575776537,0,1.075154638,1.394878441,1.140507242
"scaffold_8630344","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.684372948,0,0,0,1.029555699,0,1.271801644,0,1.107771941,1.169161225,1.419745192,0.876967207
"scaffold_8726391","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.796940652,0,0,0,0,0,1.23982775,1.461971685,0,0,0,0
"scaffold_8782269","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.730061736,1.02698809,0,0.70764245,0.996875668,0.816716019,1.20514144,0,0,0,1.419745192,0.877592174
"scaffold_8807247","Actinomycetota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.731601305,0.834419053,0,0,0.993465617,0,0,0,0,0,1.419745192,0.957989967
"scaffold_8827058","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.780141846,0.992801987,0.855233527,0.664981461,1.020138347,0.858553039,1.415229662,0,1.142715206,0,1.417814879,1.134780605
"scaffold_8851239","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.849713255,1.012673199,0,0,0.884203967,0.707216585,0,0,0,0,1.331075558,0
"scaffold_8866995","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.7451473,0,0,0,1.054950936,0,0,0,0,1.302029345,1.294189495,0.960731019
"scaffold_9025549","Actinomycetota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.897465587,0.845824735,0,0,0,0.873396626,0,0,0,0,1.397596382,1.157602129
"scaffold_9025550","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.898659871,1.03063636,0.754929887,0.795921667,1.092927335,0.873396626,1.447707116,1.618002443,1.184962696,1.414273254,1.419745192,1.157602129
"scaffold_9025640","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.875398015,0.909915939,0,0,1.047541572,0.873396626,0,0,0,0,0,1.157602129
"scaffold_9028378","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.683898299,0.855707251,0,0,1.092110921,0.855827547,0,0,0,0,1.070523134,1.157524638
"scaffold_9033074","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.898659871,1.03063636,0,0.792605903,1.092952301,0.873169218,1.444063347,1.580620617,0,1.414273254,1.419745192,1.157602129
"scaffold_9033841","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.75083725,0.894860527,0,0,1.064932996,0.835706944,1.178796279,0,0,0,1.285166663,1.157602129
"scaffold_9043568","Actinomycetota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.777661151,0.824980129,0,0.629534752,0.973167126,0.853837012,0,0,0,0,1.255319492,1.157602129
"scaffold_9056577","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.716765759,0.872213166,0,0,0,0,1.121233542,0,0,0,0,1.157602129
"scaffold_9079354","Actinomycetota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.740996072,0.887454542,0,0,1.037133355,0.844969056,0,1.277734879,0,1.101029879,1.317932292,1.083471482
"scaffold_9095729","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0.781601651,0.937175724,0.750828111,0.694230211,1.05037859,0.777864617,1.380938449,0,1.015181098,1.255173022,1.320641757,1.151108879
"scaffold_9116524","Undefined","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.79182618,0.941346574,0,0,0,0,1.346187639,1.423116323,0,0,0,1.048992605
"scaffold_9250674","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0.705837182,0,0,0,0,0,0,0,0,0,0,0
"scaffold_9363343","Actinomycetota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0.794110904,0,0,0,0,0,0,0,0,0,0,1.064518639
"scaffold_4908213","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0,1.029338329,0,0,0,0,0,0,0,0,0,0
"scaffold_4908820","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0,1.000744007,0,0,0,0,1.209465276,1.279849026,0,0,0,0
"scaffold_4928230","Pseudomonadota","GammaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0,0.913728355,0,0,0,0.666127874,1.117831564,1.258714715,0,0,0,0
"scaffold_5118183","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0,0.993584154,0,0,0.886149595,0.83290804,1.339505733,0,0,0,0,0
"scaffold_5250088","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0,0.837473891,0.889080224,0.751170036,0.869015123,0,1.367687726,1.40530081,1.18436394,1.348681165,1.155459715,0.960868603
"scaffold_5566179","Pseudomonadota","Undefined",0,0,0,0,0,0,0,0,0,0,0,0,0,0.866925169,0.889080224,0,0,0,0,0,1.073265753,1.142395814,0,0
"scaffold_5724897","Pseudomonadota","Actinomycetia",0,0,0,0,0,0,0,0,0,0,0,0,0,0.862262189,0.874253844,0.793222103,1.064840752,0,0,0,1.304964832,1.277962576,0,0
"scaffold_5926854","Pseudomonadota","AlphaPseudomonadota",0,0,0,0,0,0,0,0,0,0,0,0,0,0.959355038,0.791484489,0.789356324,1.058970916,0.849566641,1.126198556,1.475927224,0,1.399017768,1.349478615,0.980583022
